region,date,mean,median,lower_90,upper_90,lower_50,upper_50
GA,2020-05-21,0.992851511779784,0.9934666034851649,0.8724446974095701,1.0804934561925201,0.8724446974095701,1.0804934561925201
GA,2020-05-22,0.9921392167587313,0.9924569575594003,0.8879514128058839,1.0907322307262146,0.8879514128058839,1.0907322307262146
GA,2020-05-23,0.9909772412305629,0.992075412321429,0.8890476960568047,1.0999435824760861,0.8890476960568047,1.0999435824760861
GA,2020-05-24,0.990625000787558,0.9919250624135001,0.8731560386538978,1.0868835945223823,0.8731560386538978,1.0868835945223823
GA,2020-05-25,0.9898423011058397,0.9916367444127361,0.8693583240243901,1.1010809624219096,0.8693583240243901,1.1010809624219096
HI,2020-04-07,0.9741158651612725,0.9779056363017692,0.33629905923154413,1.5487800001218712,0.33629905923154413,1.5487800001218712
HI,2020-04-08,0.9541126421266107,0.9615587008413201,0.34935493212271346,1.5760445818788067,0.34935493212271346,1.5760445818788067
HI,2020-04-09,0.9356138710448522,0.9566858210625898,0.36942341350269053,1.5269335570773637,0.36942341350269053,1.5269335570773637
HI,2020-04-10,0.919127907121785,0.9447479146309997,0.37092092420750444,1.6168482868019864,0.37092092420750444,1.6168482868019864
HI,2020-04-11,0.9050876800422845,0.9412261047001942,0.3113357333844688,1.53853695990779,0.3113357333844688,1.53853695990779
HI,2020-04-12,0.8874254541344572,0.916917093075669,0.1800426704665005,1.4539587515967725,0.1800426704665005,1.4539587515967725
HI,2020-04-13,0.8799881728434834,0.9125801815807177,0.16868552693320904,1.5041186975442766,0.16868552693320904,1.5041186975442766
HI,2020-04-14,0.8765062363489694,0.903046777338007,0.2926854497814824,1.5771567777307676,0.2926854497814824,1.5771567777307676
HI,2020-04-15,0.8712361827911148,0.8979529796448984,0.12816428226368204,1.4996532900636834,0.12816428226368204,1.4996532900636834
HI,2020-04-16,0.8638369090369881,0.8886116495315513,0.1752931284192241,1.5470537577492265,0.1752931284192241,1.5470537577492265
HI,2020-04-17,0.8528589074387308,0.880396952275857,0.11909752411736634,1.542425548595479,0.11909752411736634,1.542425548595479
HI,2020-04-18,0.8493270116909291,0.8816640803602018,0.03846496389563851,1.5251059941869152,0.03846496389563851,1.5251059941869152
HI,2020-04-19,0.8461042489848706,0.8691917797089104,0.0545170368588554,1.5764234462835203,0.0545170368588554,1.5764234462835203
HI,2020-04-20,0.8449448719503148,0.8825536353371228,-0.00038294631085744087,1.5797074532314155,-0.00038294631085744087,1.5797074532314155
HI,2020-04-21,0.8438910065160975,0.8693732568219101,-0.034604243766733545,1.5587745224845786,-0.034604243766733545,1.5587745224845786
HI,2020-04-22,0.8400943322505547,0.8723350170908741,-0.01973905534470134,1.6136119946407264,-0.01973905534470134,1.6136119946407264
HI,2020-04-23,0.836382312255428,0.8630167869884627,-0.024161730657421363,1.6452090340530041,-0.024161730657421363,1.6452090340530041
HI,2020-04-24,0.8337338422777807,0.8658170848303324,-0.09414691708800149,1.554085793903275,-0.09414691708800149,1.554085793903275
HI,2020-04-25,0.8254202758399053,0.8584625751226667,-0.042857341911561486,1.6332164965762002,-0.042857341911561486,1.6332164965762002
HI,2020-04-26,0.8262641484158152,0.8486809224619704,-0.21822945800111296,1.5282365396196398,-0.21822945800111296,1.5282365396196398
HI,2020-04-27,0.8263612114606212,0.8536992370909161,-0.2521353611832764,1.5257610037696618,-0.2521353611832764,1.5257610037696618
HI,2020-04-28,0.826601940151763,0.8599097353790557,0.03885663859423171,1.8754025016421412,0.03885663859423171,1.8754025016421412
HI,2020-04-29,0.8209169655745246,0.8545067438428262,-0.02467560568274595,1.7673356503394106,-0.02467560568274595,1.7673356503394106
HI,2020-04-30,0.8129495167412255,0.8557865921727075,-0.17806896887654242,1.639093504570906,-0.17806896887654242,1.639093504570906
HI,2020-05-01,0.8064369855402173,0.8402126044198299,-0.131334654987492,1.6824462713553754,-0.131334654987492,1.6824462713553754
HI,2020-05-02,0.8003554676015341,0.8386843661699813,-0.1357339695129082,1.7045255665002168,-0.1357339695129082,1.7045255665002168
HI,2020-05-03,0.7984050222424253,0.8329436016942131,-0.17002651110773603,1.6791362102634302,-0.17002651110773603,1.6791362102634302
HI,2020-05-04,0.7969652122360136,0.8414421906595266,-0.138724424504514,1.7933913579433576,-0.138724424504514,1.7933913579433576
HI,2020-05-05,0.7954437165610732,0.8433603377216141,-0.13301325667863315,1.699647435541979,-0.13301325667863315,1.699647435541979
HI,2020-05-06,0.7910993764866142,0.8464063269862294,-0.1469612649276805,1.7982977043772508,-0.1469612649276805,1.7982977043772508
HI,2020-05-07,0.7901965164527978,0.8526708262891167,-0.18886121546257323,1.7587740201073943,-0.18886121546257323,1.7587740201073943
HI,2020-05-08,0.7930690936554856,0.8461669772195792,-0.22716299507710425,1.8111013766723232,-0.22716299507710425,1.8111013766723232
HI,2020-05-09,0.7905317264869648,0.8395341360067963,-0.12414621869590457,1.8707430171690047,-0.12414621869590457,1.8707430171690047
HI,2020-05-10,0.7922906689434657,0.8417965535653429,-0.13280446265302712,1.8627102193044716,-0.13280446265302712,1.8627102193044716
HI,2020-05-11,0.7849501450587989,0.8400780145464632,-0.2209939542426049,1.826534974100685,-0.2209939542426049,1.826534974100685
HI,2020-05-12,0.7777596522151432,0.8401156308563027,-0.24193214529755525,1.821168091376877,-0.24193214529755525,1.821168091376877
HI,2020-05-13,0.7679048243765395,0.8300999196876961,-0.20707550491684493,1.823972918041233,-0.20707550491684493,1.823972918041233
HI,2020-05-14,0.7563612799598343,0.8262130600750212,-0.22264230803866017,1.8217289953360434,-0.22264230803866017,1.8217289953360434
HI,2020-05-15,0.7528939511147152,0.8241606751598678,-0.2668002533764683,1.842536525714255,-0.2668002533764683,1.842536525714255
HI,2020-05-16,0.7514110675947487,0.8292765127715724,-0.43525008212562283,1.8248374488679326,-0.43525008212562283,1.8248374488679326
HI,2020-05-17,0.745718109257224,0.8286756924164436,-0.490970963933205,1.7894914613157933,-0.490970963933205,1.7894914613157933
HI,2020-05-18,0.7536721630886613,0.8293080346840507,-0.4375982209469682,1.9634989140417116,-0.4375982209469682,1.9634989140417116
HI,2020-05-19,0.7511218635482596,0.8292858995123419,-0.5181798259769695,1.8951897128654966,-0.5181798259769695,1.8951897128654966
HI,2020-05-20,0.7531110891016108,0.8283146207958514,-0.5107718661276811,1.8197414390459494,-0.5107718661276811,1.8197414390459494
HI,2020-05-21,0.7468747267098084,0.8139211639238415,-0.5828216928105937,1.8481324440651496,-0.5828216928105937,1.8481324440651496
HI,2020-05-22,0.7506894214458293,0.8237898293078414,-0.6034434826302176,1.9361951621382159,-0.6034434826302176,1.9361951621382159
HI,2020-05-23,0.7541058757531695,0.8250723009692557,-0.7348883811122036,1.829101157592983,-0.7348883811122036,1.829101157592983
HI,2020-05-24,0.7513827980761284,0.8282153207588099,-0.7232762778053516,1.908119448005722,-0.7232762778053516,1.908119448005722
HI,2020-05-25,0.7499915548452899,0.8272222583979123,-0.7435122784256704,1.8909337612074832,-0.7435122784256704,1.8909337612074832
IA,2020-04-07,1.2768380620513173,1.2512840748743281,1.0399293040772686,1.5859184837782878,1.0399293040772686,1.5859184837782878
IA,2020-04-08,1.2698373611006377,1.2413972230246824,1.040296414379704,1.5468898605322323,1.040296414379704,1.5468898605322323
IA,2020-04-09,1.2678609569752464,1.2423037838315114,1.0660183751455579,1.5573978331949463,1.0660183751455579,1.5573978331949463
IA,2020-04-10,1.264382333132488,1.2394099461048027,1.0539477769978076,1.534517703396424,1.0539477769978076,1.534517703396424
IA,2020-04-11,1.260629001007574,1.2386942181186096,1.0327460372054453,1.5124209720213586,1.0327460372054453,1.5124209720213586
IA,2020-04-12,1.2526621103138396,1.2272161474134635,1.024136066465419,1.4850997663312315,1.024136066465419,1.4850997663312315
IA,2020-04-13,1.2420493525996121,1.2182715523407763,1.0421477133571606,1.4817835965292194,1.0421477133571606,1.4817835965292194
IA,2020-04-14,1.2316402646770261,1.204973455113438,1.0225043591901297,1.4596358753686933,1.0225043591901297,1.4596358753686933
IA,2020-04-15,1.2152685599343083,1.193573730962066,1.0295733787028725,1.4261583345181845,1.0295733787028725,1.4261583345181845
IA,2020-04-16,1.2019790852324885,1.183645724656382,1.030378170995952,1.409999545373292,1.030378170995952,1.409999545373292
IA,2020-04-17,1.179493067974331,1.1609796977937075,1.0147630026039356,1.3672770035874806,1.0147630026039356,1.3672770035874806
IA,2020-04-18,1.1632495809428176,1.1459425567421653,1.0129450342757589,1.3513286142351162,1.0129450342757589,1.3513286142351162
IA,2020-04-19,1.1427811428302925,1.1278662160731079,0.9907786859356943,1.3092055552234605,0.9907786859356943,1.3092055552234605
IA,2020-04-20,1.1250133890276055,1.1105797885159667,0.977876821981031,1.2764911764534113,0.977876821981031,1.2764911764534113
IA,2020-04-21,1.1065901247940304,1.0920118283217695,0.9649105468633734,1.2625686045015196,0.9649105468633734,1.2625686045015196
